Time,J01_9082_4,J01_9082_4,J01_9082_4,J01_9082_3,J01_9082_3,J01_9082_3,J01_9082_2,J01_9082_2,J01_9082_2
4/2/2024 0:00,,,,39.5,0.42,0.025,61.5,1.26,0.085
4/3/2024 0:00,,,,39.5,0.44,0.026,61.6,1.16,0.072
4/4/2024 0:00,,,,39.5,0.48,0.029,61.6,1.21,0.076
4/5/2024 0:00,,,,39.5,0.46,0.028,60.7,2.09,0.457
4/6/2024 0:00,,,,39.5,0.43,0.025,61.7,1.05,0.057
4/7/2024 0:00,,,,39.5,0.44,0.026,61.7,1.04,0.056
4/8/2024 0:00,,,,39.5,0.44,0.028,61.8,1.02,0.055
4/9/2024 0:00,,,,39.5,0.42,0.025,61.8,0.96,0.05
4/10/2024 0:00,,,,39.6,0.4,0.02,61.8,0.93,0.047
4/11/2024 0:00,,,,39.5,0.45,0.026,61.7,1.05,0.058
4/12/2024 0:00,,,,39.4,0.51,0.035,61.7,1.07,0.059
4/13/2024 0:00,,,,39.5,0.5,0.035,61.2,1.61,0.271
4/14/2024 0:00,,,,39.5,0.5,0.035,61.4,1.43,0.215
4/15/2024 0:00,,,,39.5,0.46,0.028,61.8,1.03,0.055
4/16/2024 0:00,,,,39.5,0.41,0.019,61.8,0.97,0.05
4/17/2024 0:00,,,,39.5,0.41,0.019,61.8,0.94,0.047
4/18/2024 0:00,,,,39.5,0.47,0.027,61.8,1.02,0.053
4/19/2024 0:00,,,,39.5,0.48,0.03,61.8,1.02,0.053
4/20/2024 0:00,,,,39.5,0.44,0.023,61.8,0.98,0.049
4/21/2024 0:00,,,,39.5,0.47,0.028,61.7,1.04,0.055
4/22/2024 0:00,,,,39.5,0.5,0.031,61.7,1.06,0.057
4/23/2024 0:00,,,,39.5,0.49,0.031,61.7,1.03,0.054
4/24/2024 0:00,,,,39.6,0.35,0.011,61.8,1.02,0.053
4/25/2024 0:00,,,,39.5,0.41,0.019,61.8,0.96,0.047
4/26/2024 0:00,,,,39.5,0.46,0.026,61.8,1,0.051
4/27/2024 0:00,,,,39.5,0.46,0.027,61.8,0.93,0.045
4/28/2024 0:00,,,,39.6,0.37,0.013,61.9,0.9,0.042
4/29/2024 0:00,,,,39.6,0.37,0.013,61.9,0.87,0.041
4/30/2024 0:00,,,,39.5,0.47,0.026,61.8,1.01,0.052
5/1/2024 0:00,,,,39.5,0.47,0.029,61.8,0.96,0.048
5/2/2024 0:00,,,,39.5,0.47,0.027,61.8,0.98,0.049
5/3/2024 0:00,,,,39.5,0.44,0.022,61.8,1.03,0.054
5/4/2024 0:00,,,,39.5,0.46,0.026,61.7,1.07,0.063
5/5/2024 0:00,,,,39.4,0.51,0.038,61.6,1.15,0.101
5/6/2024 0:00,,,,39.5,0.49,0.036,61.9,0.85,0.037
5/7/2024 0:00,,,,39.5,0.5,0.036,61.9,0.86,0.039
5/8/2024 0:00,,,,39.5,0.46,0.027,61.9,0.9,0.042
5/9/2024 0:00,,,,39.4,0.51,0.035,61.8,0.98,0.049
5/10/2024 0:00,,,,39.4,0.51,0.035,61.8,0.99,0.05
5/11/2024 0:00,,,,39.5,0.48,0.029,61.8,1,0.051
5/12/2024 0:00,,,,39.4,0.52,0.04,61.8,0.98,0.049
5/13/2024 0:00,,,,39.5,0.42,0.023,61.7,1.04,0.056
5/14/2024 0:00,,,,39.4,0.53,0.039,61.8,1,0.051
5/15/2024 0:00,,,,39.5,0.5,0.031,61.7,1.06,0.059
5/16/2024 0:00,,,,39.5,0.47,0.026,61.8,0.99,0.05
5/17/2024 0:00,,,,39.5,0.47,0.027,61.8,1,0.05
5/18/2024 0:00,,,,39.5,0.47,0.028,61.8,0.97,0.048
5/19/2024 0:00,,,,39.5,0.47,0.028,61.8,0.94,0.045
5/20/2024 0:00,,,,39.5,0.49,0.032,61.7,1.03,0.054
5/21/2024 0:00,,,,39.5,0.48,0.031,61.9,0.9,0.042
5/22/2024 0:00,,,,39.4,0.52,0.037,61.8,1,0.05
5/23/2024 0:00,,,,39.4,0.55,0.043,61.8,1,0.05
5/24/2024 0:00,,,,39.4,0.52,0.038,61.8,0.96,0.046
5/25/2024 0:00,,,,39.4,0.54,0.044,61.8,0.99,0.05
5/26/2024 0:00,,,,39.4,0.51,0.038,61.9,0.89,0.041
5/27/2024 0:00,,,,39.4,0.51,0.036,61.8,0.99,0.051
5/28/2024 0:00,,,,39.4,0.54,0.041,61.7,1.11,0.063
5/29/2024 0:00,,,,39.4,0.55,0.044,61.6,1.15,0.071
5/30/2024 0:00,,,,39.4,0.52,0.037,61.7,1.04,0.055
5/31/2024 0:00,,,,39.4,0.54,0.041,61.8,1.02,0.053
6/1/2024 0:00,,,,39.4,0.55,0.043,61.8,0.99,0.049
6/2/2024 0:00,,,,39.4,0.54,0.04,61.8,0.98,0.048
6/3/2024 0:00,,,,39.4,0.53,0.039,61.8,1,0.051
6/4/2024 0:00,,,,39.4,0.52,0.038,61.8,0.98,0.049
6/5/2024 0:00,,,,39.4,0.55,0.043,61.8,1.02,0.053
6/6/2024 0:00,,,,39.4,0.56,0.046,61.7,1.05,0.057
6/7/2024 0:00,,,,39.4,0.54,0.041,61.8,1.02,0.053
6/8/2024 0:00,,,,39.4,0.54,0.041,61.8,1.01,0.051
6/9/2024 0:00,,,,39.7,0.29,0.011,61.8,1,0.052
6/10/2024 0:00,,,,39.8,0.17,0.003,61.8,0.96,0.048
6/11/2024 0:00,,,,39.8,0.14,0.001,61.8,0.99,0.05
6/12/2024 0:00,,,,39.7,0.27,0.008,61.8,0.97,0.049
6/13/2024 0:00,,,,39.7,0.26,0.006,61.8,0.96,0.047
6/14/2024 0:00,,,,39.6,0.39,0.015,61.8,0.98,0.05
6/15/2024 0:00,,,,39.5,0.42,0.019,61.8,0.94,0.046
6/16/2024 0:00,,,,39.4,0.51,0.036,61.7,1.05,0.056
6/17/2024 0:00,,,,39.4,0.51,0.037,61.8,1.02,0.054
6/18/2024 0:00,,,,39.5,0.45,0.024,61.8,0.99,0.051
6/19/2024 0:00,,,,39.4,0.5,0.033,61.8,1.03,0.054
6/20/2024 0:00,,,,39.6,0.32,0.014,61.8,1,0.053
6/21/2024 0:00,,,,39.8,0.16,0.005,61.8,0.96,0.049
6/22/2024 0:00,,,,39.6,0.31,0.013,61.8,1.01,0.053
6/23/2024 0:00,,,,,,,61.8,0.96,0.049
6/24/2024 0:00,,,,39.6,0.34,0.022,61.8,0.97,0.049
6/25/2024 0:00,,,,,,,61.8,0.95,0.047
6/26/2024 0:00,,,,39.7,0.3,0.01,61.8,1,0.053
6/27/2024 0:00,,,,39.6,0.32,0.015,61.7,1.06,0.058
6/28/2024 0:00,,,,,,,61.8,1.02,0.055
6/29/2024 0:00,,,,39.6,0.31,0.016,61.7,1.04,0.057
6/30/2024 0:00,,,,39.6,0.31,0.013,61.8,1,0.052
7/1/2024 0:00,,,,39.6,0.38,0.018,61.7,1.11,0.064
7/2/2024 0:00,,,,,,,61.7,1.11,0.065
7/3/2024 0:00,,,,39.6,0.36,0.017,61.7,1.09,0.061
7/4/2024 0:00,,,,39.6,0.33,0.014,61.7,1.1,0.063
7/5/2024 0:00,,,,,,,61.7,1.12,0.064
7/6/2024 0:00,,,,39.7,0.24,0.01,61.6,1.16,0.069
7/7/2024 0:00,,,,39.6,0.31,0.014,61.7,1.06,0.058
7/8/2024 0:00,,,,39.6,0.39,0.059,61.7,1.09,0.063
7/9/2024 0:00,,,,39.6,0.32,0.015,61.7,1.09,0.061
7/10/2024 0:00,,,,,,,61.7,1.12,0.065
7/11/2024 0:00,,,,39.6,0.39,0.019,61.6,1.15,0.069
7/12/2024 0:00,,,,39.6,0.39,0.017,61.6,1.13,0.069
7/13/2024 0:00,,,,39.7,0.3,0.009,61.8,1.02,0.054
7/14/2024 0:00,,,,39.6,0.32,0.015,61.8,0.95,0.047
7/15/2024 0:00,,,,39.6,0.33,0.015,61.8,0.97,0.048
7/16/2024 0:00,,,,39.7,0.3,0.017,61.8,0.96,0.048
7/17/2024 0:00,,,,39.5,0.42,0.028,61.8,0.98,0.048
7/18/2024 0:00,,,,39.4,0.51,0.036,61.8,1.03,0.054
7/19/2024 0:00,,,,39.5,0.49,0.035,61.8,0.96,0.048
7/20/2024 0:00,,,,39.5,0.4,0.022,61.9,0.84,0.037
7/21/2024 0:00,,,,39.5,0.44,0.028,61.9,0.86,0.038
7/22/2024 0:00,,,,39.5,0.47,0.034,61.9,0.9,0.042
7/23/2024 0:00,,,,,,,61.8,0.93,0.045
7/24/2024 0:00,,,,39.5,0.45,0.026,61.9,0.87,0.039
7/25/2024 0:00,,,,39.5,0.43,0.022,61.9,0.85,0.037
7/26/2024 0:00,,,,39.5,0.46,0.032,61.9,0.89,0.042
7/27/2024 0:00,,,,39.5,0.47,0.033,61.9,0.86,0.039
7/28/2024 0:00,,,,39.5,0.46,0.034,62,0.74,0.031
7/29/2024 0:00,,,,39.5,0.47,0.036,62.1,0.71,0.029
7/30/2024 0:00,,,,39.5,0.47,0.034,62,0.75,0.031
7/31/2024 0:00,,,,39.5,0.48,0.035,61.9,0.85,0.04
8/1/2024 0:00,,,,39.5,0.49,0.034,61.9,0.87,0.039
8/2/2024 0:00,,,,39.5,0.45,0.028,61.9,0.83,0.037
8/3/2024 0:00,,,,39.5,0.43,0.027,62,0.76,0.031
8/4/2024 0:00,,,,39.5,0.44,0.028,62,0.81,0.037
8/5/2024 0:00,,,,39.5,0.46,0.027,61.9,0.86,0.039
8/6/2024 0:00,,,,39.5,0.5,0.037,61.9,0.91,0.043
8/7/2024 0:00,,,,39.4,0.55,0.05,61.8,0.93,0.046
8/8/2024 0:00,,,,39.4,0.54,0.046,61.8,0.94,0.046
8/9/2024 0:00,,,,39.4,0.55,0.048,61.8,0.95,0.047
8/10/2024 0:00,,,,39.4,0.52,0.041,61.9,0.92,0.044
8/11/2024 0:00,,,,39.5,0.5,0.036,61.9,0.85,0.039
8/12/2024 0:00,,,,39.5,0.48,0.036,61.9,0.85,0.038
8/13/2024 0:00,,,,39.4,0.5,0.04,61.9,0.87,0.041
8/14/2024 0:00,,,,39.5,0.48,0.039,61.9,0.84,0.039
8/15/2024 0:00,,,,39.5,0.49,0.038,61.9,0.87,0.043
8/16/2024 0:00,,,,39.4,0.57,0.053,61.8,1.01,0.052
8/17/2024 0:00,,,,39.4,0.53,0.043,61.9,0.92,0.045
8/18/2024 0:00,,,,39.5,0.5,0.04,62,0.81,0.034
8/19/2024 0:00,,,,39.6,0.4,0.022,62.1,0.73,0.03
8/20/2024 0:00,,,,39.6,0.36,0.02,62.1,0.71,0.029
8/21/2024 0:00,33.5,0.6,0.012,39.5,0.46,0.033,62,0.82,0.038
8/22/2024 0:00,33.5,0.6,0.012,39.5,0.45,0.033,62,0.81,0.036
8/23/2024 0:00,33.5,0.56,0.01,39.5,0.44,0.031,62,0.76,0.032
8/24/2024 0:00,33.5,0.56,0.009,39.5,0.45,0.031,62.1,0.71,0.029
8/25/2024 0:00,,,,39.6,0.39,0.025,62.1,0.66,0.027
8/26/2024 0:00,,,,39.5,0.4,0.027,62.1,0.7,0.029
8/27/2024 0:00,33.6,0.5,0.008,39.5,0.46,0.036,62,0.81,0.035
8/28/2024 0:00,33.5,0.62,0.014,39.4,0.5,0.037,61.9,0.92,0.044
8/29/2024 0:00,33.5,0.59,0.01,39.5,0.49,0.036,61.9,0.9,0.043
8/30/2024 0:00,,,,39.5,0.42,0.026,62,0.76,0.031
8/31/2024 0:00,,,,39.5,0.44,0.027,61.9,0.85,0.038
9/1/2024 0:00,,,,39.4,0.5,0.038,61.9,0.91,0.043
9/2/2024 0:00,,,,39.5,0.47,0.032,61.9,0.92,0.045
9/3/2024 0:00,,,,39.5,0.43,0.022,61.9,0.89,0.041
9/4/2024 0:00,,,,39.5,0.43,0.025,61.9,0.84,0.037
9/5/2024 0:00,33.4,0.71,0.016,39.5,0.41,0.021,61.9,0.85,0.037
9/6/2024 0:00,33.3,0.8,0.021,39.5,0.42,0.022,61.7,1.1,0.067
9/7/2024 0:00,33.3,0.82,0.023,39.5,0.43,0.026,61.8,0.94,0.047
9/8/2024 0:00,33.3,0.79,0.021,39.5,0.43,0.027,61.8,0.94,0.047
9/9/2024 0:00,33.3,0.74,0.019,39.5,0.41,0.025,61.9,0.91,0.044
9/10/2024 0:00,33.5,0.55,0.009,39.6,0.37,0.02,62,0.79,0.034
9/11/2024 0:00,33.4,0.72,0.017,39.6,0.4,0.025,62,0.77,0.034
9/12/2024 0:00,33.4,0.72,0.017,39.5,0.48,0.034,61.8,0.94,0.048
9/13/2024 0:00,33.4,0.67,0.015,39.4,0.51,0.037,61.7,1.11,0.066
9/14/2024 0:00,33.4,0.67,0.015,39.5,0.48,0.031,61.7,1.13,0.067
9/15/2024 0:00,33.4,0.7,0.016,39.5,0.49,0.032,61.6,1.2,0.075
9/16/2024 0:00,33.4,0.68,0.016,39.5,0.43,0.028,61.6,1.19,0.077
9/17/2024 0:00,33.5,0.61,0.011,39.6,0.38,0.024,61.6,1.23,0.081
9/18/2024 0:00,33.4,0.71,0.017,39.5,0.44,0.029,61.2,1.54,0.13
9/19/2024 0:00,33.4,0.72,0.017,39.5,0.44,0.025,61.3,1.52,0.128
9/20/2024 0:00,33.4,0.71,0.017,39.5,0.41,0.023,61.2,1.56,0.141
9/21/2024 0:00,33.2,0.84,0.026,39.5,0.41,0.022,61.4,1.39,0.107
9/22/2024 0:00,33.2,0.92,0.033,39.5,0.41,0.026,61.3,1.44,0.118
9/23/2024 0:00,33.1,0.95,0.036,39.5,0.43,0.024,61.2,1.58,0.139
9/24/2024 0:00,33.2,0.84,0.025,39.5,0.46,0.03,61.1,1.71,0.168
9/25/2024 0:00,33.3,0.76,0.02,39.5,0.41,0.023,61.1,1.66,0.157
9/26/2024 0:00,33.3,0.74,0.018,39.6,0.33,0.019,61.4,1.39,0.107
9/27/2024 0:00,33.3,0.76,0.02,39.6,0.38,0.022,61.2,1.53,0.131
9/28/2024 0:00,33.4,0.7,0.018,39.6,0.37,0.02,61.3,1.5,0.126
9/29/2024 0:00,33.5,0.61,0.013,39.6,0.35,0.02,61.4,1.41,0.112
9/30/2024 0:00,33.4,0.72,0.018,39.6,0.37,0.018,61.2,1.53,0.131
10/1/2024 0:00,33.4,0.66,0.014,39.6,0.34,0.014,61.3,1.49,0.122
